age,workclass,education-num,marital-status,occupation,relationship,race,capital-gain,capital-loss,hours-per-week,native-country,sex,Probability
36,0,12,0,2,0,1,0,0,35,1,0,0
58,0,13,0,4,0,1,0,0,40,1,0,0
26,0,10,1,2,1,1,0,0,45,1,0,1
57,1,9,1,2,1,1,0,0,40,1,1,1
59,1,9,1,2,1,1,0,0,40,1,0,1
27,1,10,1,1,1,1,0,0,40,1,0,1
31,0,13,0,3,0,1,0,0,40,1,0,1
21,1,10,0,2,0,1,0,0,24,1,0,0
29,1,10,0,1,0,1,0,0,60,1,0,1
18,1,7,0,0,0,1,0,0,40,1,0,1
52,1,6,1,2,1,1,0,1887,47,1,1,1
57,0,13,0,4,0,1,0,0,80,1,0,1
60,1,4,0,2,0,1,0,0,48,1,1,1
31,1,13,1,4,1,1,7688,0,40,0,1,1
23,1,13,0,1,0,1,0,0,40,1,0,0
27,1,9,0,2,0,1,0,2205,40,1,0,1
42,0,15,1,4,1,1,0,1902,50,1,1,1
25,1,10,0,3,0,1,2174,0,40,1,0,1
49,1,13,0,4,0,1,0,0,45,1,0,0
32,1,13,0,3,0,1,0,0,40,1,0,1
19,1,9,0,1,0,1,0,0,28,1,0,1
60,1,4,0,0,0,1,0,0,40,1,0,0
42,0,5,1,0,1,1,0,0,40,1,0,1
35,0,12,0,1,0,1,0,0,40,1,0,1
48,1,9,0,1,0,0,0,0,37,1,0,0
51,1,14,1,2,1,1,0,0,40,1,1,1
29,1,9,0,2,0,0,0,0,40,1,0,1
36,0,9,0,4,0,0,0,0,40,1,0,1
18,1,6,0,0,0,1,0,0,21,1,0,0
52,1,14,0,4,0,1,6849,0,60,1,0,0
36,1,9,0,2,0,1,0,0,40,1,0,1
24,1,9,1,0,1,1,0,0,40,1,0,1
26,0,13,0,4,0,1,0,0,40,1,0,1
27,1,9,0,0,0,1,0,0,49,1,0,0
39,1,9,0,0,0,1,0,0,60,1,0,1
30,1,9,1,2,1,0,0,0,45,1,0,1
50,0,9,1,4,1,1,0,0,32,1,0,1
52,0,13,1,2,1,1,0,0,55,1,0,1
46,1,15,1,4,1,1,15024,0,45,1,1,1
23,1,13,0,2,0,1,0,0,20,1,0,0
45,1,4,0,0,0,0,0,0,20,1,0,0
65,1,5,0,0,0,0,0,0,24,1,0,0
29,0,11,1,2,1,1,0,0,55,1,0,1
47,1,5,0,0,0,1,0,0,40,0,0,1
30,1,9,0,1,0,0,0,0,60,1,0,1
34,1,9,1,2,1,1,0,0,45,1,1,1
33,0,9,1,2,0,1,0,0,64,1,0,1
33,1,10,1,4,1,1,0,0,40,1,1,1
49,1,13,1,2,1,1,0,0,26,1,1,1
47,0,10,0,0,0,1,0,0,40,1,0,0
49,0,6,0,0,0,0,0,0,40,1,0,0
43,1,10,1,2,1,1,15024,0,60,1,1,1
30,1,13,1,1,0,0,0,0,40,1,1,0
58,0,9,1,2,1,1,0,0,60,1,0,1
19,1,9,0,0,0,1,0,0,14,1,0,0
21,1,13,0,0,0,1,0,0,40,1,0,1
33,1,13,1,4,1,1,15024,0,60,1,1,1
49,0,3,1,2,1,1,0,0,50,0,0,1
52,0,16,1,4,1,1,0,0,60,1,1,1
26,1,9,0,2,0,1,0,0,55,1,0,1
60,1,9,1,2,1,1,0,0,40,1,0,1
21,1,10,0,0,0,1,0,0,40,1,0,1
36,1,10,1,2,1,1,5178,0,50,1,1,1
31,1,14,1,2,1,1,0,0,45,1,0,1
50,0,16,0,4,0,1,0,0,40,1,1,1
31,0,9,0,1,0,1,0,0,40,1,0,0
72,1,9,1,2,1,1,0,0,15,1,0,1
30,0,13,1,3,1,1,0,0,40,1,1,1
20,1,10,0,0,0,1,0,0,20,1,0,1
35,1,9,0,4,0,1,4101,0,50,1,0,1
35,1,16,1,4,1,0,0,0,40,0,1,1
38,0,10,0,4,0,1,0,0,45,1,0,0
27,1,9,0,1,0,1,0,0,32,1,0,0
29,0,10,0,1,0,0,0,0,40,0,0,0
34,1,9,1,2,1,1,0,0,45,1,0,1
44,1,9,0,2,1,1,0,213,35,1,0,1
43,1,9,1,1,1,1,0,0,40,1,1,1
44,0,8,1,0,1,1,0,0,40,1,1,1
35,1,14,0,2,0,1,0,0,60,1,0,1
27,1,10,0,4,0,1,0,0,40,1,0,1
43,0,14,0,4,0,1,0,0,38,1,0,1
26,1,10,0,2,0,1,0,0,25,1,0,0
42,1,12,0,4,0,1,8614,0,40,1,1,0
27,0,10,1,2,0,1,3411,0,40,1,0,1
42,1,9,1,2,1,0,0,0,40,1,1,1
24,1,9,0,4,0,1,0,1762,40,1,0,1
48,0,9,0,4,0,1,0,0,40,1,0,1
17,0,7,0,1,0,1,0,0,10,1,0,1
33,1,13,1,4,1,1,0,0,40,0,1,1
50,0,9,1,2,1,1,0,0,50,1,1,1
22,1,14,0,2,0,1,2597,0,40,1,0,0
17,1,8,0,1,0,1,0,0,16,1,0,1
32,1,10,1,1,1,1,0,0,40,0,0,1
20,1,9,0,2,0,1,0,0,20,1,0,1
58,0,9,0,4,0,1,0,0,50,1,0,1
29,0,9,0,3,0,1,0,0,48,1,0,1
37,1,11,1,2,1,1,0,0,40,0,1,1
34,0,9,1,2,1,1,0,0,40,1,1,1
23,0,10,0,4,0,0,0,0,40,1,0,1
18,0,7,0,1,0,1,0,0,12,1,0,0
34,1,9,0,4,0,1,0,0,40,1,0,0
45,0,13,1,4,0,1,0,0,55,1,0,0
41,1,14,0,4,0,0,0,0,35,0,0,1
26,1,9,0,0,0,1,0,0,30,1,0,1
54,0,10,1,1,0,1,0,0,40,1,0,1
24,1,9,0,1,0,0,0,0,45,1,0,0
42,1,10,0,4,1,1,0,0,50,1,0,1
20,1,10,0,4,0,1,0,0,20,1,0,1
23,0,13,0,3,0,1,0,0,20,1,0,0
35,1,14,0,2,0,1,0,0,60,1,1,1
31,1,14,1,3,1,1,0,0,40,1,1,1
30,1,13,0,4,0,1,0,0,40,0,0,0
19,1,9,0,2,0,1,0,0,20,1,0,0
36,0,13,0,4,0,1,0,0,50,1,0,1
31,1,13,0,2,0,1,0,1380,40,0,0,0
21,1,10,0,0,0,1,0,0,30,1,0,1
31,0,10,1,2,1,1,0,0,40,1,0,1
46,1,16,0,0,0,1,0,0,65,1,1,0
44,1,13,0,2,0,1,0,0,50,1,1,0
40,1,8,1,0,1,0,0,0,40,0,0,1
45,1,10,0,2,0,0,0,0,40,1,0,1
60,1,9,1,2,1,1,0,0,35,1,0,1
18,1,7,0,0,0,1,0,0,25,1,0,1
28,1,13,1,4,1,1,0,0,40,1,0,1
36,1,10,0,1,0,0,0,0,40,1,0,0
40,1,11,0,3,1,1,4386,0,40,1,0,1
36,0,13,0,1,0,1,0,0,35,1,0,0
31,1,9,0,0,0,0,0,0,40,1,0,0
33,1,9,1,1,1,1,0,0,40,1,0,1
19,0,9,0,3,0,1,0,0,40,1,0,0
22,1,10,0,2,0,1,0,0,15,1,0,0
34,1,13,1,4,1,1,0,0,45,1,1,1
33,1,9,0,0,0,1,0,0,40,1,0,1
41,1,9,1,2,1,1,0,2051,60,1,0,1
29,1,13,0,4,0,1,0,0,40,1,0,1
50,0,9,1,4,1,1,0,0,42,1,1,1
42,1,13,1,4,1,1,7298,0,45,1,1,1
44,1,9,1,2,0,1,0,0,50,1,0,0
20,1,10,0,0,0,1,0,0,20,1,0,0
31,1,9,1,0,1,1,0,0,40,0,0,1
23,1,10,0,0,0,1,0,0,24,1,0,0
55,1,10,0,1,0,0,0,0,40,1,0,0
26,1,11,1,1,1,1,0,2377,45,1,0,1
25,1,11,0,0,0,1,0,0,15,1,0,0
35,1,10,1,2,1,1,2407,0,40,1,0,1
36,1,10,0,2,0,0,0,0,36,1,0,0
43,0,13,1,4,1,1,0,0,50,1,0,1
56,1,9,0,0,0,1,594,0,20,1,0,0
42,1,9,1,3,1,1,0,0,40,1,1,1
19,1,10,0,0,0,1,0,0,25,1,0,0
55,0,9,1,2,1,1,0,0,72,1,0,1
42,1,14,0,4,0,1,0,0,50,1,1,0
26,1,11,0,3,0,1,0,0,40,1,0,1
17,1,8,0,0,0,1,0,0,55,1,0,1
42,0,13,1,4,0,1,0,0,40,1,1,0
55,1,9,1,2,1,1,7688,0,40,1,1,1
32,1,10,0,1,0,0,0,0,40,1,0,0
29,1,7,0,2,0,0,0,0,40,1,0,1
46,0,13,1,4,1,1,0,0,37,1,0,1
29,0,13,1,4,1,1,7688,0,40,1,1,1
22,1,13,0,4,0,1,99999,0,20,1,0,1
58,0,6,1,2,0,1,0,0,40,1,0,1
23,0,9,0,2,0,1,0,0,50,1,0,1
39,1,16,0,0,0,1,0,0,40,1,0,1
27,1,11,0,2,0,1,0,0,38,1,0,1
54,1,13,1,2,1,1,0,0,40,1,1,1
33,0,13,0,4,0,1,0,0,45,1,0,0
46,0,9,1,1,0,1,0,0,40,1,1,0
37,1,9,0,1,0,0,0,0,40,1,0,1
36,1,9,0,0,0,1,0,0,18,1,0,0
59,0,9,1,1,0,1,0,0,38,1,1,0
34,0,9,0,3,0,1,0,0,40,0,0,1
53,0,16,1,4,1,1,0,0,70,1,1,1
51,1,13,0,2,0,1,0,0,55,1,1,1
32,1,6,0,0,0,1,0,0,55,1,0,0
31,0,10,0,0,0,1,0,0,40,1,0,1
22,1,10,1,2,0,1,0,0,30,0,0,0
47,0,13,0,2,0,1,0,0,40,1,0,0
34,1,9,0,1,0,1,0,0,40,1,0,1
26,1,10,0,1,0,1,0,0,38,1,0,0
37,1,3,0,1,0,1,0,0,32,0,0,1
31,1,9,0,2,0,1,0,0,55,1,0,1
37,1,11,1,2,0,1,0,0,24,1,1,0
55,1,9,0,2,0,1,0,0,38,1,0,1
23,0,11,0,3,0,1,0,0,56,1,0,1
36,1,10,0,1,0,1,0,0,40,1,0,0
43,1,13,1,2,1,1,0,0,50,1,1,1
54,1,10,0,3,0,1,0,0,40,1,0,1
28,1,11,0,1,0,1,0,1669,42,0,0,0
40,1,11,1,4,1,1,0,0,50,1,1,1
41,0,10,1,4,1,1,0,0,60,1,0,1
40,1,13,0,2,0,0,0,0,55,1,1,0
42,1,10,0,1,0,0,0,0,38,1,0,0
61,0,9,1,1,0,1,0,2352,50,1,0,1
18,1,8,0,1,0,1,0,0,30,1,0,1
48,1,9,1,3,1,1,0,0,50,1,1,1
41,0,9,1,3,1,1,0,0,40,1,0,1
23,1,9,0,2,0,1,2463,0,40,1,0,0
60,1,9,1,2,1,1,0,0,60,1,1,1
22,1,10,1,0,0,1,0,0,40,1,0,1
61,1,9,1,1,1,1,0,0,40,1,0,1
25,1,9,0,1,0,0,0,0,40,1,0,1
46,1,14,0,3,0,1,0,0,35,1,1,1
43,1,13,1,4,1,1,0,1902,40,0,1,1
43,1,12,0,2,0,1,0,0,10,1,0,1
24,1,9,0,0,0,0,0,1721,40,1,0,1
68,0,7,0,1,0,1,0,0,20,1,0,1
31,1,9,0,1,0,1,0,0,38,1,0,0
17,1,7,0,2,0,1,0,0,20,1,0,0
32,1,9,1,2,1,1,5178,0,48,1,1,1
33,1,13,1,4,1,1,0,0,47,1,1,1
64,1,13,0,4,1,1,0,0,40,1,1,1
20,1,9,0,1,0,1,0,0,30,1,0,1
30,1,9,0,0,0,1,0,0,36,1,0,0
43,1,10,0,4,0,1,0,0,45,1,0,1
22,1,10,0,1,0,1,0,0,40,1,0,1
17,1,6,0,4,0,1,0,0,20,1,0,1
47,0,9,1,0,0,1,0,0,75,1,0,0
41,1,11,0,4,0,1,0,0,40,1,0,0
56,1,10,1,2,1,1,0,0,50,1,1,1
64,1,9,1,2,1,1,0,0,45,1,0,1
47,1,9,1,2,1,1,0,0,50,1,1,1
48,1,9,0,1,0,1,0,0,40,1,0,1
31,1,14,0,4,0,1,0,0,46,1,0,0
29,1,11,0,3,0,1,0,0,40,1,0,1
30,1,9,0,1,0,1,0,0,40,1,0,0
32,1,9,1,4,1,1,0,1672,60,1,0,1
57,1,9,0,2,0,1,0,653,42,1,1,1
42,1,9,0,0,1,1,0,0,40,1,0,0
39,1,9,0,1,0,1,0,0,24,1,0,0
43,1,10,0,1,0,1,0,0,25,1,0,1
24,0,13,0,2,0,1,0,0,40,1,0,1
53,1,10,1,1,0,1,0,0,40,1,1,0
26,1,10,0,0,0,1,0,0,40,1,0,1
73,0,9,1,4,1,1,0,0,40,1,0,1
55,1,9,1,1,1,1,0,0,40,1,0,1
42,1,9,0,1,0,1,0,0,40,1,0,1
41,1,13,0,4,0,1,0,0,50,1,1,0
24,1,13,0,4,0,1,0,0,50,1,0,1
63,1,9,0,1,0,1,0,0,6,1,0,1
17,1,7,0,2,0,1,0,0,20,1,0,1
34,1,10,0,2,1,1,0,0,50,1,0,1
47,1,10,1,4,1,1,0,0,40,0,1,1
62,0,13,0,4,0,1,0,0,48,1,0,0
55,1,9,1,2,1,1,4386,0,40,1,1,1
43,1,10,0,4,0,1,0,0,40,1,0,1
40,0,9,0,0,0,1,0,0,50,1,0,0
37,1,13,1,4,1,1,0,0,45,1,1,1
39,1,13,1,2,0,1,0,0,40,1,0,1
31,1,9,0,2,0,1,0,0,18,1,0,1
61,1,14,0,4,0,1,0,0,48,1,1,0
26,1,11,0,1,0,1,0,0,55,1,0,0
46,1,9,1,2,1,1,0,0,50,1,0,1
26,1,13,0,4,0,1,0,0,40,1,0,0
48,0,16,0,4,0,1,0,0,50,1,1,1
34,1,9,0,2,0,1,0,0,40,1,0,1
34,0,9,0,1,0,1,0,0,40,1,0,0
59,1,9,1,0,1,1,0,0,40,1,1,1
65,1,13,0,4,1,1,0,0,40,1,0,0
49,1,13,0,4,0,1,0,0,56,1,1,0
18,1,7,0,1,0,1,0,0,20,1,0,0
43,1,9,1,1,1,1,0,0,40,0,0,1
48,1,7,1,4,1,1,0,0,50,1,0,1
28,0,10,1,4,1,1,0,0,70,1,0,1
33,1,9,1,1,1,1,0,0,45,1,0,1
24,1,10,1,1,0,1,0,0,15,1,0,0
21,1,6,1,0,0,1,0,0,40,1,0,1
17,1,7,0,2,0,1,0,0,28,1,0,1
39,1,10,1,1,0,1,0,0,50,1,1,1
29,0,13,0,4,0,1,0,0,40,1,0,1
44,1,13,1,4,1,1,0,0,40,1,1,1
24,1,10,0,2,0,1,0,0,24,1,0,1
71,0,14,1,2,1,1,0,0,40,1,1,1
51,0,13,1,2,1,0,0,2415,40,0,1,1
36,1,3,0,0,0,0,0,0,25,1,0,1
41,1,10,1,4,1,1,0,0,60,1,1,1
23,0,9,0,0,0,0,0,0,7,1,0,0
38,1,11,0,1,0,1,0,0,40,1,0,0
39,1,9,1,2,1,1,0,0,40,1,1,1
19,1,9,1,1,0,1,0,0,30,1,0,0
49,1,5,0,1,0,1,0,0,48,1,0,0
32,1,13,1,1,0,1,0,0,40,0,1,1
27,1,9,1,2,1,1,0,0,70,1,0,1
38,1,13,0,2,1,1,0,0,50,1,1,1
33,1,10,1,2,0,1,0,0,60,1,0,0
23,1,13,0,4,0,1,0,0,28,1,0,1
54,0,9,1,4,1,0,0,0,40,1,0,1
29,1,11,0,3,0,1,2174,0,45,0,0,0
35,0,13,0,4,0,1,0,0,40,1,0,1
28,1,11,1,1,0,0,0,0,40,1,0,0
37,1,13,1,4,1,1,7688,0,50,1,1,1
42,0,13,1,1,1,0,0,0,40,1,1,1
34,1,14,1,4,1,1,0,0,40,1,0,1
47,1,10,0,2,0,1,0,0,55,1,0,1
22,1,13,0,4,0,1,0,0,50,1,0,0
30,1,13,1,4,1,1,0,0,40,1,1,1
28,1,9,1,3,1,1,0,0,40,1,0,1
63,0,4,1,0,1,1,0,0,55,1,0,1
51,0,10,1,2,1,1,0,0,20,1,0,1
18,1,9,0,0,0,1,0,0,40,1,0,0
35,1,9,0,2,0,1,0,0,45,1,0,1
46,1,9,0,2,0,1,0,0,38,1,0,0
37,1,10,0,1,0,1,0,0,52,1,0,1
24,1,13,0,4,1,0,0,0,15,1,0,1
37,0,9,0,0,0,1,0,0,10,1,0,1
53,1,10,1,3,1,1,0,0,40,1,0,1
27,1,9,0,2,0,1,0,0,30,1,0,1
38,1,10,0,2,0,1,0,0,44,0,0,1
53,0,6,1,1,1,1,0,0,60,1,0,1
34,1,10,0,2,0,1,0,0,40,1,0,1
19,1,9,0,2,0,0,0,0,40,1,0,1
39,1,13,1,4,1,1,15024,0,45,1,1,1
47,1,14,1,4,0,0,0,0,50,0,0,0
67,0,9,1,4,1,0,0,0,40,1,1,1
81,0,9,1,4,1,1,0,0,30,1,0,1
21,1,10,0,0,0,1,0,0,20,1,0,1
23,1,10,0,2,0,1,0,0,25,1,0,1
25,1,10,0,2,0,1,0,0,40,1,0,1
42,1,3,0,1,0,1,0,0,38,0,0,0
38,1,10,1,1,0,0,0,0,40,1,0,0
32,1,9,1,1,1,1,0,0,40,1,0,1
37,1,9,1,1,1,1,0,0,65,1,0,1
51,1,14,1,4,1,1,0,0,60,1,1,1
22,1,10,0,2,0,1,0,0,40,1,0,0
54,1,2,0,0,0,1,0,0,40,0,0,0
42,1,9,0,1,0,1,0,0,55,1,0,1
51,1,1,1,0,1,1,0,0,40,1,0,1
23,1,14,1,1,0,1,0,0,40,0,0,0
37,1,7,1,1,1,1,3103,0,44,1,1,1
37,1,9,1,2,1,1,0,0,99,1,1,1
47,1,14,0,4,0,1,0,0,25,1,0,0
41,1,15,1,4,1,1,0,2415,40,1,1,1
33,1,9,1,2,1,1,0,0,30,1,0,1
21,1,13,0,2,0,1,0,0,40,1,1,1
31,1,12,0,0,0,0,0,0,40,1,0,0
35,1,9,1,1,1,0,0,0,35,1,0,1
38,0,9,1,4,1,1,0,0,40,1,1,1
18,1,9,0,0,0,1,0,0,45,1,0,0
20,1,9,1,1,1,1,0,0,40,1,0,1
54,1,10,0,4,0,0,0,0,35,1,0,0
40,1,10,0,1,0,1,0,0,40,1,0,0
36,0,13,1,4,0,1,0,0,45,1,1,0
43,1,10,0,2,0,1,0,0,35,1,0,1
44,0,10,0,1,0,1,0,0,40,1,0,1
44,0,9,1,4,0,1,0,0,40,1,1,0
43,1,14,1,4,1,1,0,0,43,1,1,1
51,1,4,0,0,0,0,0,0,40,1,0,0
18,1,9,0,0,0,1,0,0,20,1,0,0
51,1,10,1,4,1,1,0,0,40,1,0,1
44,0,10,1,2,1,1,0,0,70,1,1,1
33,0,13,0,0,0,1,0,0,40,1,0,1
33,0,13,1,4,1,1,0,0,40,1,1,1
38,1,12,1,4,1,1,0,0,40,1,1,1
25,1,11,1,2,1,1,0,0,45,1,0,1
32,1,9,1,1,0,1,0,0,38,1,0,0
32,1,13,1,2,1,1,0,0,70,0,0,1
36,1,6,0,4,0,1,0,0,40,1,0,0
28,1,9,1,2,1,1,0,0,40,1,0,1
20,1,9,0,0,0,1,0,0,20,1,0,0
35,0,10,1,2,1,1,0,0,60,1,1,1
55,0,9,1,2,1,1,0,0,20,1,0,1
48,1,13,1,4,1,0,0,0,40,0,1,1
34,1,9,1,2,1,1,0,0,35,1,1,1
28,1,13,0,3,0,1,0,0,35,1,0,0
67,0,9,0,4,0,1,0,2392,40,1,1,1
37,1,9,1,2,1,1,0,0,40,1,0,1
44,1,9,0,2,0,1,0,0,70,1,0,1
25,1,10,0,2,0,1,0,0,40,1,0,0
21,1,10,0,4,0,1,4101,0,40,1,0,0
40,0,14,1,4,1,1,0,0,35,1,1,1
78,1,9,0,0,0,0,5013,0,40,1,0,0
34,1,9,0,0,0,1,0,0,40,1,0,1
49,1,9,0,1,0,0,0,0,44,1,0,0
22,1,12,0,1,0,1,0,0,40,1,0,0
60,0,9,0,1,0,1,0,0,42,1,0,1
45,0,9,0,3,0,1,0,0,40,1,1,1
63,1,11,0,0,0,1,0,0,20,1,0,0
41,1,9,0,2,0,0,0,0,35,1,0,0
50,1,9,0,1,1,1,0,0,40,1,0,0
44,1,9,0,2,0,1,0,0,40,1,0,1
51,1,10,0,4,0,1,3325,0,40,1,0,0
46,1,13,0,2,0,1,0,1504,40,1,0,1
41,1,11,1,1,1,1,0,0,40,1,0,1
50,0,9,1,2,1,1,0,0,30,1,0,1
47,1,9,1,1,1,1,0,0,50,1,1,1
35,1,9,0,4,0,1,0,0,45,1,0,1
56,1,9,1,4,1,1,0,0,55,1,1,1
45,1,14,0,4,0,1,0,0,45,1,0,1
48,0,13,0,4,0,1,0,0,58,1,1,1
40,1,10,1,1,1,1,2580,0,40,1,0,1
39,0,13,1,4,1,1,15024,0,50,1,1,1
56,1,10,0,0,0,1,0,0,40,1,0,1
50,1,16,1,4,1,1,0,1977,65,1,1,1
38,0,13,1,4,0,1,0,0,40,1,1,0
17,0,13,0,4,0,1,0,0,60,1,0,0
31,1,9,0,0,0,1,0,0,16,1,0,1
42,1,14,1,1,1,1,0,0,40,1,0,1
66,1,9,0,1,0,0,0,0,20,1,0,1
39,0,9,0,4,1,1,0,0,40,1,1,1
54,0,11,1,2,1,1,15024,0,52,1,1,1
26,1,11,1,3,1,1,0,0,50,0,0,1
51,1,9,0,1,0,1,0,0,40,1,0,0
34,1,11,0,2,0,1,0,0,40,1,0,1
50,1,9,1,1,1,1,3103,0,40,1,1,1
42,1,10,1,4,1,1,0,0,44,1,1,1
45,1,14,1,4,1,1,0,0,25,1,0,1
48,1,4,1,4,1,1,0,0,40,1,0,1
33,1,11,1,3,0,1,15024,0,40,1,1,0
51,1,9,1,0,0,1,0,0,32,1,0,0
22,1,9,0,2,0,1,0,0,40,1,0,1
41,1,10,0,2,0,1,0,0,50,0,0,1
48,0,14,1,4,1,1,0,0,35,1,1,1
42,1,9,0,2,0,1,0,0,30,1,0,0
34,1,10,1,0,1,1,0,0,40,1,0,1
23,1,9,0,1,0,0,0,0,40,1,0,0
56,1,9,1,0,1,1,0,0,50,0,0,1
45,1,9,0,4,1,1,0,0,55,1,1,1
48,1,6,1,1,0,1,0,0,40,1,0,0
48,0,14,0,2,0,0,0,0,50,0,0,1
31,1,11,0,1,0,1,0,0,40,1,0,0
20,0,12,0,0,0,1,0,1719,20,1,0,1
24,1,10,0,2,0,1,0,0,40,1,0,1
41,1,9,0,0,0,0,0,0,50,1,0,0
37,1,9,0,0,0,1,0,0,75,1,0,1
34,1,9,0,0,0,1,0,0,30,1,0,0
90,1,9,0,0,0,1,0,0,40,1,0,0
23,1,10,0,1,0,0,0,0,40,1,0,0
28,1,10,0,1,0,1,0,0,40,1,0,0
44,1,13,1,4,1,1,7688,0,60,1,1,1
22,1,10,0,3,0,1,0,0,37,1,0,0
30,1,15,0,4,0,1,0,0,55,1,0,1
23,1,10,1,0,1,1,0,0,40,1,0,1
20,1,10,0,2,0,1,0,0,40,1,0,0
36,1,13,1,4,1,1,0,1902,50,1,1,1
61,1,9,1,1,1,1,0,0,40,1,0,1
53,0,13,1,2,1,1,0,0,40,0,1,1
30,1,13,1,1,1,1,7298,0,40,1,1,1
52,0,10,1,2,1,1,0,0,55,1,1,1
38,1,10,0,2,0,1,0,0,40,0,0,1
32,1,13,1,2,1,1,0,0,40,1,0,1
30,1,8,1,2,1,1,0,0,75,1,0,1
41,1,11,0,2,0,1,0,0,40,1,0,0
49,0,14,1,4,1,1,0,1902,40,1,1,1
45,1,9,1,2,1,1,0,0,47,1,1,1
43,0,9,1,4,1,1,0,0,35,1,0,1
61,1,9,1,1,1,1,3471,0,40,1,0,1
54,1,9,1,0,1,1,0,0,32,0,0,1
34,1,12,0,0,0,1,0,0,40,1,0,0
49,1,10,1,2,1,1,0,0,80,1,1,1
38,1,10,0,0,0,1,0,0,40,1,0,1
35,1,15,1,4,1,1,0,1977,80,1,1,1
36,1,8,1,2,1,1,0,0,40,1,0,1
30,1,13,1,0,1,1,0,0,50,1,0,1
36,1,12,0,3,0,1,0,0,60,1,0,0
22,0,13,0,4,0,1,0,0,20,1,0,0
38,1,9,1,2,0,1,0,1902,40,1,1,1
37,1,9,1,2,1,1,0,0,50,1,1,1
48,0,16,1,4,0,1,0,1902,50,1,1,0
17,1,7,0,1,0,1,0,0,15,1,0,1
19,0,10,0,2,0,1,0,0,20,1,0,1
27,1,13,0,2,0,1,0,1590,49,1,0,0
34,1,13,0,2,0,0,0,0,50,0,0,1
49,1,9,1,2,1,1,0,0,40,1,0,1
43,0,11,1,4,0,1,0,0,40,1,1,0
43,1,13,0,4,0,1,0,0,40,1,0,0
19,0,9,0,4,0,1,0,0,35,1,0,0
58,0,9,1,1,1,1,0,0,60,1,0,1
41,0,10,1,0,1,1,0,0,40,1,1,1
31,1,10,1,1,1,1,0,0,40,1,0,1
30,1,11,1,2,1,1,0,0,40,1,0,1
32,1,9,1,3,1,1,0,0,40,1,0,1
40,1,13,0,4,0,1,0,0,45,1,0,1
42,1,10,1,4,1,1,7298,0,52,1,1,1
38,1,9,0,2,0,1,0,0,28,1,0,1
41,0,12,1,4,1,1,0,0,40,1,1,1
44,0,13,0,2,0,1,0,0,50,1,1,1
31,1,16,0,4,0,0,0,0,60,0,0,1
34,1,9,1,0,0,1,0,0,40,1,0,1
21,1,10,0,1,0,1,0,0,40,1,0,1
22,0,13,0,4,0,0,0,0,20,0,0,1
62,1,6,1,1,1,1,0,0,40,1,0,1
24,0,9,1,2,0,1,0,1977,25,1,1,0
43,1,10,0,4,0,1,0,0,40,1,0,0
45,0,13,1,1,1,1,0,0,60,1,1,1
39,0,5,1,4,1,1,0,1651,40,0,0,1
41,1,13,1,4,1,0,0,0,50,1,0,1
34,0,12,1,4,0,1,0,0,25,1,1,0
34,0,9,0,1,0,1,0,0,33,1,0,0
47,1,13,0,4,0,1,0,0,47,1,0,1
29,1,9,0,0,0,1,0,0,14,1,0,1
41,1,13,1,2,1,1,0,0,40,1,1,1
41,1,11,1,2,1,1,0,0,55,1,0,1
35,0,14,1,2,1,1,0,0,48,0,1,1
33,1,13,1,2,0,1,0,0,45,1,1,0
37,0,13,0,1,0,1,0,0,38,1,0,1
69,1,9,1,2,0,1,0,0,40,1,0,0
34,1,9,0,0,0,1,0,0,40,1,0,0
36,1,10,1,2,1,1,0,0,40,1,0,1
41,1,9,1,2,1,1,0,0,50,1,0,1
58,0,9,1,4,0,1,0,0,40,1,1,0
53,1,13,1,2,1,0,0,0,40,0,0,1
26,1,13,1,4,1,1,0,0,40,1,0,1
45,0,9,0,3,0,1,4865,0,40,1,0,0
34,0,10,1,4,1,1,0,0,38,1,0,1
36,1,13,1,3,1,1,0,0,40,1,0,1
48,1,13,0,0,0,0,0,0,35,1,0,0
20,1,11,0,1,0,1,0,0,40,1,0,0
35,1,6,1,2,1,1,0,0,55,1,1,1
63,0,9,0,0,0,0,0,0,40,1,0,1
41,0,10,0,0,1,1,0,0,45,1,0,1
28,1,13,1,4,1,1,0,0,45,1,0,1
30,1,10,0,1,0,0,0,0,40,1,0,0
31,1,9,0,0,0,1,0,0,40,0,0,0
37,1,11,0,1,0,1,0,0,38,1,0,0
31,1,10,1,3,1,1,0,0,50,0,1,1
46,0,14,1,4,1,1,0,0,45,1,1,1
35,0,9,1,1,1,0,0,0,60,1,1,1
27,1,9,1,2,1,1,0,0,38,1,0,1
41,1,9,1,2,1,1,0,0,35,0,0,1
38,1,10,0,0,0,1,0,0,20,1,0,0
20,1,10,0,2,0,1,0,0,45,1,0,1
59,0,9,0,2,0,1,0,0,40,0,0,0
40,1,13,0,1,1,1,0,0,37,1,0,1
56,0,10,1,2,1,1,0,0,30,1,0,1
33,1,14,1,4,1,1,15024,0,44,1,1,1
46,0,10,0,4,1,1,0,0,60,1,0,0
46,1,9,0,1,1,1,0,0,50,1,0,1
61,0,9,1,4,1,1,0,0,35,1,1,1
50,0,13,1,4,1,1,7298,0,40,1,1,1
25,1,9,0,0,0,1,0,0,30,1,0,1
40,1,9,0,1,0,1,0,0,39,1,0,0
51,1,9,1,2,1,1,0,0,54,1,0,1
43,0,9,1,3,1,1,0,0,40,1,0,1
